,0,1
322,فکر نمیکردم بازیِ خوب بتونه کاری کنه که توی نمایشی که دارم نصف متنشو نمیفهمم خسته نشم و شاد بیام بیرون. چهارمضراب اصفهان، جشنواره مونولوگ دانشگاه هنر. اسم کارگردان یا بازیگر؟ یادم نیست.,HAPPY
323,چه شاخ شدن این مامورا,SURPRISE
324,یکی ازانتقاداتی که مسئولین مابه تصمیم دولتهای آمریکا،فرانسه وانگلستان مبنی بر بمباران سوریه گرفته اند اینه که چرا پارلمانهایشان رادرجریان حمله قرارنداده اند.این انتقاد ازسوی ما ایرانیان بسیاروارداست.چون همه تصمیمات ما در خصوص سوریه،لبنان،یمن،فلسطین و....باعلم و اطلاع مجلسمان هست.,OTHER
325,نظم خوبه. اتحاد خوبه. اصلا همه خوبن. ولی این تماشاچی های کاشیما خیلی رو اعصابم بودن:(,ANGRY
326,دیدن علایم هشداردهندهی #آلزایمر به این معنی نیست فرد حتما دچارش شده٬برخی علایم آلزایمر شبیه علایم بیماریهای دیگهست و کار تشخیص بیماری “فقط” بر عهدهی یک متخصص مغز و اعصاب است نه شما. پس در صورت مشاهده علایم وحشت نکنید و در صورت لزوم با مشاورین انجمن آلزایمر ایران تماس بگیرید.,FEAR
327,ولی دخترا برن سربازی خوبه ها ، کچل میکنن و چون هیچی ترسناک تر از دختری که موهاش رو کوتاه کرده نیست ، کسی جرئت نداره حمله کنه,FEAR
328,در کشور ما متاسفانه پلیس مایه ترس و وحشت شده درحقیقت باید امنیت باشن...افسوس برای کشور عزیزمان,SAD
329,اینه که روزمره نویسی را دوست دارم. از ترشی ماست گله میکنند و من میگذارمش کنار شادی خبر خوش چند روز پیششان و آرام آرام جهان داستانیشان تو ذهنم شکل میگیرد! خواستم بگم حتی روند تغییرات عکسهای حسابتان را هم دنبال میکنم!,OTHER
330,یه سری آدما هستن تو ذهنت مدام باهاشون دعوا میکنی ؛ از یه سریا انتقاد میکنی ؛ به یه سری آدما در غیابشون و پشت سرشون فحاشی میکنی ؛ اما رفتارِ یه سری آدما لالت میکنه، این آخری از همه بدتره,SAD
331,مسئولان نظام در محلههای مرفه نشین #تهران زندگی میکنند مردم اما باید با گرانی و مشکلات معیشتی دست به گریبان باشند این شد سهم ما از انقلاب #چهل_سال_شکست,SAD
332,روحانی که با صلوات فرستادن مانع از مصاحبه رییس دانشگاه آزاد شد در مجلس ترحیم جانباختگان حادثه اتوبوس #علوم_تحقیقات در مسجد واحد سوهانک که خبرنگاران و رئیس دانشگاه نیز حضور داشتند، با صلوات های مکرر مانع از پاسخگویی رئیس دانشگاه نسبت به حادثه اخیر شدند. راههای فرار از پاسخگویی,OTHER
333,ای کاش تو اینجا بودی. در حقیقت من در اینجا هیچکس را ندارم. هیچکس جز ترس و تشویش. #كافكا,FEAR
334,مسئولان امنیتی! آیا تسامح کافی نیست؟! ضمن عرض تسلیت به مناسبت سالروز شهادت حضرت فاطمه زهرا(س) و شهادت مأموران...,SAD
335,راستش برای من اهمیتی نداره تا کِی زندهام. همین دیروز داشتم فکر میکردم اگر بفهمم مثلاً تا چند ماه دیگر میمیرم چه حسی بهم دست میده. از جوانب مختلف بهش فکر کردم و فقط به حس آرامش رسیدم؛ روزی که بالاخره این کثافت و غم و بدبختی و نگرانی تموم میشه. زندگینفهمیده هراس از مرگ نداره.,SAD
336,اينجا #بوكمال است،مرز #سوريه با #عراق شهرى كه #داعش حضور گسترده اى اينجا داشته و طبق شنيده ها يكسرى از مردم حتى استقبال كردن از داعش خيلى هاهم به اجبار موندن ونتونستن فرار كنن،يا به اجبار بيعت كردن ياكشته شدن داعش همچنان در #شرق_فرات حضور دارد و خمپاره هاش روى شهر فرود مياد,OTHER
337,عاشقتم همیشه خندون باشی و شاد کنار عزیزانت واقعا دیدنت هرروزت برات شده عادت ازت انرژی میگیرم از یاد گرفتم محکم باشم محکم تراز قبل ?????,HAPPY
338,من همونی ام که زیر یک دقیقه میتونم مکعب روبیکا رو تیکه تیکه کنم ، چون اعصابم کشش نداره,ANGRY
339, یه سوال :به بیان دیگر، اعتراض باید معطوف به نتیجه باشد یا لایک توییتری و تخمه شکستن حین فوتبال دیدن و چک کردن اخبار؟ و بله، اینها بالاخره رفتنیاند!,OTHER
340,عمیقا دلم می خواد دوباره ژول ورن بخونم و خوشبین باشم و باور کنم که آیندهی کودکی هامان که حالا باشد، بشر فقط به پیشرفت در تکنولوژی رسیده و آن همه بد رفتاری را از عصر جهل، با خودش نیاورده به عصر اینترنت تا با وحشی گری کلامی و خشونت و زخم زبان، دورانِ جهلی تاریک تر دست و پا کند.,SAD
341,شما تا وقتی که در مورد ظلم های حکومت صحبت میکنید و روشنگری میکنید من طرفدارتونم ولی یه وقتایی نمیتونم تشخیص بدم که شما با حکومت بدید یا با اسلام...ولی اگر تلاشتون این هست که مردم در مقابل این حکومت فاسد همبسته و متحد شن و تاثیرگذار باشید و به ما کمک کنید به اعتقادات اکثریت توهین نکنید,OTHER
342,خاک برسرمون کنن که چنین قرمساقی داره اینا رو میگه تف به شرفتون تف به غیرتتون که با سکوتتون اجازه زدن این حرفا رو دادین لعنت به شما #رضاشاه_روحت_شاد,ANGRY
343,عجب دستبند باحالیه. هم ساعت هوشمنده، هم مترونومه و هم تیونر. یکی از بهترین ابزارها برای موزیسینهاس,HAPPY
344,جوانان در بیانیه ای خواستار آن شدند که مسئولان از طرف هم سن و سالهای خودشان حرف بزنند و اعلام آمادگی کنند. :) …,OTHER
345,من تو بحث هام سعی میکنم روبروی طرف مقابل بایستم تا هم او منظورش رو روشنتر بفهمه و هم من و معمولا تو بحث ها طرف مقابلم رو یا کلافه و یا دلخور میکنم. اخریش بهم گفته بود برو مطالعه کن چجوری بحث کنی که طرفت ناراحت نشه- الان دیدم #سقراط هم اینجوری بحث میکرده قصد رنجوندن ندارم,SAD
346,خدايا از دست اين برنامه هاي شاد و متنوع نوروزي به كجا پناه ببرم؟,ANGRY
347,روز دوشنبه ۱۵بهمن۹۷ کارکنان و #کارگران نگهداری راه آهن زاگرس در #اندیمشک در اعتراض به پرداخت نشدن سه ماه حقوق معوقه خود دست از کار کشیده و اعتصاب کردند. #اعتراضات_سراسری #DownWithKhamenei,OTHER
348,"""گزارش عالی """"الناز محمدی"""" از روزنامه شهروند درمورد وضع اسفبار زندگی نخبه های دانشگاهی. نخبه هایی که قربانی """"کالاسازی آموزش در ایران"""" شدند...!""",SAD
349, چرا اتفاقا من خودم سه سال پیش دیدم...یه زوج جوان..نمیدونم کجایی بودن..سوار دوچرخه سریع رد شدن و فقط تونستم یه های براشون بگم و دستی تکون بدم,OTHER
